,Track_id,Title,Artist_id,Artists,Album,Album Release Date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
51,4bT2zLVv2T4GiK9q9KtI0v,Stay The Night - Featuring Hayley Williams Of Paramore,2qxJFvFYMEDqd7ui6kSAcq,"Zedd, Hayley Williams",Clarity (Deluxe),2014-01-01,0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961,audio_features,4bT2zLVv2T4GiK9q9KtI0v,spotify:track:4bT2zLVv2T4GiK9q9KtI0v,https://api.spotify.com/v1/tracks/4bT2zLVv2T4GiK9q9KtI0v,https://api.spotify.com/v1/audio-analysis/4bT2zLVv2T4GiK9q9KtI0v,217347,4
52,1Mx97utPpQdM4shyKXLfDp,Fire Fly,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,Camp,2011-11-15,0.672,0.889,11,-3.902,0,0.224,0.167,0.0,0.314,0.479,87.47,audio_features,1Mx97utPpQdM4shyKXLfDp,spotify:track:1Mx97utPpQdM4shyKXLfDp,https://api.spotify.com/v1/tracks/1Mx97utPpQdM4shyKXLfDp,https://api.spotify.com/v1/audio-analysis/1Mx97utPpQdM4shyKXLfDp,203547,4
53,3PMlBjVjaNHytufQltTaZr,It's Alright - The Guvnor Mix,6lOC7lwSO1ql4Gc2Y3QObY,East 17,Walthamstow,1993-02-12,0.612,0.934,5,-4.767,0,0.0417,0.0197,0.0,0.12,0.391,129.941,audio_features,3PMlBjVjaNHytufQltTaZr,spotify:track:3PMlBjVjaNHytufQltTaZr,https://api.spotify.com/v1/tracks/3PMlBjVjaNHytufQltTaZr,https://api.spotify.com/v1/audio-analysis/3PMlBjVjaNHytufQltTaZr,280961,4
54,6UdCTwbVAvNqbWyZKZiRWL,My Generation - Original Mono Version,67ea9eGLXYMsO2eYQRui3w,The Who,My Generation (Remastered Mono Version),1965-12-03,0.332,0.822,0,-6.558,0,0.0988,0.165,9.33e-05,0.161,0.745,96.253,audio_features,6UdCTwbVAvNqbWyZKZiRWL,spotify:track:6UdCTwbVAvNqbWyZKZiRWL,https://api.spotify.com/v1/tracks/6UdCTwbVAvNqbWyZKZiRWL,https://api.spotify.com/v1/audio-analysis/6UdCTwbVAvNqbWyZKZiRWL,197320,4
55,3AzVdNe7tCYbjjRzQyVLbN,Bilder im Kopf,4Yttlv9ndGjCDCVLqM7ACq,Sido,#Beste,2012-01-01,0.7,0.829,0,-5.418,1,0.202,0.0823,0.0,0.323,0.892,90.048,audio_features,3AzVdNe7tCYbjjRzQyVLbN,spotify:track:3AzVdNe7tCYbjjRzQyVLbN,https://api.spotify.com/v1/tracks/3AzVdNe7tCYbjjRzQyVLbN,https://api.spotify.com/v1/audio-analysis/3AzVdNe7tCYbjjRzQyVLbN,238560,4
56,2JQkq0krSQHMIiLURIum2j,Fiesta - Michael Mind Project Video Edit,0Wj6u7zMY2dOLkJGz62bEp,"Carlprit, Michael Mind Project",Fiesta,2012-09-23,0.544,0.923,6,-5.594,1,0.219,0.0159,0.0,0.336,0.779,128.326,audio_features,2JQkq0krSQHMIiLURIum2j,spotify:track:2JQkq0krSQHMIiLURIum2j,https://api.spotify.com/v1/tracks/2JQkq0krSQHMIiLURIum2j,https://api.spotify.com/v1/audio-analysis/2JQkq0krSQHMIiLURIum2j,191007,4
57,2sBWCCylFvS2wEIaW4NTv8,Reload - Vocal Version / Radio Edit,6hyMWrxGBsOx6sWcVj1DqP,"Sebastian Ingrosso, Tommy Trash, John Martin",Reload (Vocal Version / Remixes),2013-01-01,0.487,0.737,4,-4.629,0,0.0513,0.0762,1.12e-06,0.0602,0.404,128.054,audio_features,2sBWCCylFvS2wEIaW4NTv8,spotify:track:2sBWCCylFvS2wEIaW4NTv8,https://api.spotify.com/v1/tracks/2sBWCCylFvS2wEIaW4NTv8,https://api.spotify.com/v1/audio-analysis/2sBWCCylFvS2wEIaW4NTv8,221280,4
58,5Ue25r0VGvZR7vaw3iB0gZ,Turn All the Lights On (feat. Ne-Yo),3aQeKQSyrW4qWr35idm0cy,"T-Pain, Ne-Yo",rEVOLVEr (Deluxe Version),2011-12-02,0.697,0.807,6,-3.049,0,0.0587,0.0382,0.0,0.471,0.732,127.01,audio_features,5Ue25r0VGvZR7vaw3iB0gZ,spotify:track:5Ue25r0VGvZR7vaw3iB0gZ,https://api.spotify.com/v1/tracks/5Ue25r0VGvZR7vaw3iB0gZ,https://api.spotify.com/v1/audio-analysis/5Ue25r0VGvZR7vaw3iB0gZ,216440,4
59,0BOKPwDkzLW9cmdgPhaXiF,Everybody,24Sxfn1uAoJmuR9N72drt9,"Mike Candys, Evelyn, Tony T",Everybody,2013-06-28,0.76,0.836,5,-2.782,0,0.118,0.11,1.55e-05,0.0615,0.702,127.964,audio_features,0BOKPwDkzLW9cmdgPhaXiF,spotify:track:0BOKPwDkzLW9cmdgPhaXiF,https://api.spotify.com/v1/tracks/0BOKPwDkzLW9cmdgPhaXiF,https://api.spotify.com/v1/audio-analysis/0BOKPwDkzLW9cmdgPhaXiF,179789,4
60,3CT1nhEnqol4rHIdwD7Rr7,Lila Wolken,3nDNDLcZuSto4k9u4AbcLB,"Marteria, Yasha, Miss Platnum",Lila Wolken,2012-09-14,0.543,0.676,1,-6.431,1,0.053,0.185,0.0,0.301,0.166,143.887,audio_features,3CT1nhEnqol4rHIdwD7Rr7,spotify:track:3CT1nhEnqol4rHIdwD7Rr7,https://api.spotify.com/v1/tracks/3CT1nhEnqol4rHIdwD7Rr7,https://api.spotify.com/v1/audio-analysis/3CT1nhEnqol4rHIdwD7Rr7,228053,4
61,0pJV5fExkPQosiiDp4OvUj,Summer Jam,0Ol3Jol2T3lZZVLNNzWPhj,"R.I.O., U-Jean",Turn This Club Around (Deluxe Edition),2012-08-24,0.747,0.716,1,-5.152,0,0.0308,0.0828,7.59e-06,0.0773,0.849,128.001,audio_features,0pJV5fExkPQosiiDp4OvUj,spotify:track:0pJV5fExkPQosiiDp4OvUj,https://api.spotify.com/v1/tracks/0pJV5fExkPQosiiDp4OvUj,https://api.spotify.com/v1/audio-analysis/0pJV5fExkPQosiiDp4OvUj,182657,4
62,0IpiiTfaDSiqpYg9MlBxw4,This Is Nightlife - Video Edit,5nkYRuiIHg2xXHFC8bfosJ,ItaloBrothers,This Is Nightlife,2013-03-22,0.642,0.784,11,-5.286,0,0.032,0.0271,3.03e-05,0.308,0.877,128.004,audio_features,0IpiiTfaDSiqpYg9MlBxw4,spotify:track:0IpiiTfaDSiqpYg9MlBxw4,https://api.spotify.com/v1/tracks/0IpiiTfaDSiqpYg9MlBxw4,https://api.spotify.com/v1/audio-analysis/0IpiiTfaDSiqpYg9MlBxw4,162000,4
63,6XcUVZGPkR1rPMkXQz5bBk,All The Time (feat. Rameez) [Radio Version],64tnAMgE8bc2zTMBcBsLdx,"DJane HouseKat, Rameez",All The Time (feat. Rameez),2012,0.762,0.737,9,-3.904,1,0.167,0.038,0.0,0.063,0.76,130.016,audio_features,6XcUVZGPkR1rPMkXQz5bBk,spotify:track:6XcUVZGPkR1rPMkXQz5bBk,https://api.spotify.com/v1/tracks/6XcUVZGPkR1rPMkXQz5bBk,https://api.spotify.com/v1/audio-analysis/6XcUVZGPkR1rPMkXQz5bBk,171874,4
64,6DCFfWMAUH6hfQiGQ44OPe,Single Ladies (feat. J-Son) - Remady 2K13 Radio Edit,3JxNeLgMuJI0DEmDt9dLzc,"Remady, Manu-L, J-Son",The Original (2K13 Edition),2013-08-05,0.704,0.811,4,-3.011,0,0.0438,0.00743,0.0,0.27,0.795,128.002,audio_features,6DCFfWMAUH6hfQiGQ44OPe,spotify:track:6DCFfWMAUH6hfQiGQ44OPe,https://api.spotify.com/v1/tracks/6DCFfWMAUH6hfQiGQ44OPe,https://api.spotify.com/v1/audio-analysis/6DCFfWMAUH6hfQiGQ44OPe,221387,4
65,2toXFMUY2drm8KRillUHpA,Schönste Zeit,2e4uIDIIBXR0MmZe0AJGhR,Bosse,Schönste Zeit,2013-01-01,0.673,0.831,8,-5.178,1,0.0347,0.123,0.0,0.209,0.534,121.0,audio_features,2toXFMUY2drm8KRillUHpA,spotify:track:2toXFMUY2drm8KRillUHpA,https://api.spotify.com/v1/tracks/2toXFMUY2drm8KRillUHpA,https://api.spotify.com/v1/audio-analysis/2toXFMUY2drm8KRillUHpA,232320,4
66,6VRhkROS2SZHGlp0pxndbJ,Bangarang (feat. Sirah),5he5w2lnU9x7JFhnwcekXX,"Skrillex, Sirah",Bangarang EP,2011-12-27,0.716,0.972,7,-2.302,1,0.196,0.0145,3.22e-05,0.317,0.576,110.026,audio_features,6VRhkROS2SZHGlp0pxndbJ,spotify:track:6VRhkROS2SZHGlp0pxndbJ,https://api.spotify.com/v1/tracks/6VRhkROS2SZHGlp0pxndbJ,https://api.spotify.com/v1/audio-analysis/6VRhkROS2SZHGlp0pxndbJ,215253,4
67,22W1OZtniQZgKQa3wnqZje,Sky Is the Limit,6yTYR09WCvsgdnurDW4WQo,"DJ Antoine, Mad Mark",Sky Is the Limit,2013-01-25,0.692,0.712,9,-5.716,0,0.0483,0.0251,0.0,0.0716,0.503,127.981,audio_features,22W1OZtniQZgKQa3wnqZje,spotify:track:22W1OZtniQZgKQa3wnqZje,https://api.spotify.com/v1/tracks/22W1OZtniQZgKQa3wnqZje,https://api.spotify.com/v1/audio-analysis/22W1OZtniQZgKQa3wnqZje,277799,4
68,6npdnHdsDdRs9wZPMV8kaB,Strand,3tmjMu5zfLOTVJ8YX5FDpU,Yasha,Weltraumtourist,2013-07-26,0.653,0.545,6,-8.274,1,0.0475,0.0846,0.000265,0.155,0.465,128.968,audio_features,6npdnHdsDdRs9wZPMV8kaB,spotify:track:6npdnHdsDdRs9wZPMV8kaB,https://api.spotify.com/v1/tracks/6npdnHdsDdRs9wZPMV8kaB,https://api.spotify.com/v1/audio-analysis/6npdnHdsDdRs9wZPMV8kaB,211027,4
69,0VGrgE7GbWaINRnh1bR4k9,Clarity,2qxJFvFYMEDqd7ui6kSAcq,"Zedd, Foxes",Clarity,2012-01-01,0.523,0.78,8,-3.378,1,0.0748,0.0376,0.0,0.0751,0.187,128.003,audio_features,0VGrgE7GbWaINRnh1bR4k9,spotify:track:0VGrgE7GbWaINRnh1bR4k9,https://api.spotify.com/v1/tracks/0VGrgE7GbWaINRnh1bR4k9,https://api.spotify.com/v1/audio-analysis/0VGrgE7GbWaINRnh1bR4k9,271427,4
70,4lAdOkj9Pj1952EYIKZmxg,C'Mon,6LqNN22kT3074XbTVUrhzX,Kesha,Warrior (Deluxe Version),2012-11-30,0.558,0.781,1,-5.448,0,0.0963,0.00657,0.00144,0.102,0.286,126.025,audio_features,4lAdOkj9Pj1952EYIKZmxg,spotify:track:4lAdOkj9Pj1952EYIKZmxg,https://api.spotify.com/v1/tracks/4lAdOkj9Pj1952EYIKZmxg,https://api.spotify.com/v1/audio-analysis/4lAdOkj9Pj1952EYIKZmxg,214333,4
71,3H2Fi9vc0vY61drCvFBa23,Million Voices,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,Marathon 2013,2013-01-01,0.597,0.719,3,-7.272,1,0.0601,0.00504,0.153,0.0677,0.254,125.972,audio_features,3H2Fi9vc0vY61drCvFBa23,spotify:track:3H2Fi9vc0vY61drCvFBa23,https://api.spotify.com/v1/tracks/3H2Fi9vc0vY61drCvFBa23,https://api.spotify.com/v1/audio-analysis/3H2Fi9vc0vY61drCvFBa23,355545,4
72,0bLFr9Lg9cKIMQV9hvHg8m,Ma chérie (feat. The Beat Shakers) - DJ Antoine vs Mad Mark 2k12 Radio Edit,6yTYR09WCvsgdnurDW4WQo,"DJ Antoine, The Beatshakers",Ma Chérie (2k12 Remixes) (feat. The Beat Shakers),2010,0.777,0.587,5,-5.023,0,0.183,0.0316,7.12e-05,0.0416,0.857,127.966,audio_features,0bLFr9Lg9cKIMQV9hvHg8m,spotify:track:0bLFr9Lg9cKIMQV9hvHg8m,https://api.spotify.com/v1/tracks/0bLFr9Lg9cKIMQV9hvHg8m,https://api.spotify.com/v1/audio-analysis/0bLFr9Lg9cKIMQV9hvHg8m,191080,4
73,2GL7gMtjLgbttGGCrUqeTd,One Life (feat. Kelly Rowland) - Radio Edit,6c4sUNBgdonFJz8Kx2VsGz,"Madcon, Kelly Rowland",Icon,2013-08-05,0.472,0.879,1,-1.723,0,0.0505,0.0698,0.0,0.259,0.403,90.074,audio_features,2GL7gMtjLgbttGGCrUqeTd,spotify:track:2GL7gMtjLgbttGGCrUqeTd,https://api.spotify.com/v1/tracks/2GL7gMtjLgbttGGCrUqeTd,https://api.spotify.com/v1/audio-analysis/2GL7gMtjLgbttGGCrUqeTd,210320,4
74,1oHxIPqJyvAYHy0PVrDU98,Drinking from the Bottle (feat. Tinie Tempah),7CajNmpbOovFoOoasH2HaY,"Calvin Harris, Tinie Tempah",18 Months,2012-10-29,0.665,0.886,9,-4.175,0,0.0514,0.0469,6.24e-05,0.0525,0.53,128.062,audio_features,1oHxIPqJyvAYHy0PVrDU98,spotify:track:1oHxIPqJyvAYHy0PVrDU98,https://api.spotify.com/v1/tracks/1oHxIPqJyvAYHy0PVrDU98,https://api.spotify.com/v1/audio-analysis/1oHxIPqJyvAYHy0PVrDU98,240347,4
75,0pDYeia7ZXB8kbCuSc5hKp,"Watch Out For This (Bumaye) [feat. Busy Signal, The Flexican & FS Green]",738wLrAtLtCtFOLvQBXOXp,"Major Lazer, Busy Signal, FS Green, The Flexican",Free The Universe,2013-04-12,0.828,0.755,10,-4.116,0,0.156,0.0202,9.61e-06,0.0625,0.862,108.056,audio_features,0pDYeia7ZXB8kbCuSc5hKp,spotify:track:0pDYeia7ZXB8kbCuSc5hKp,https://api.spotify.com/v1/tracks/0pDYeia7ZXB8kbCuSc5hKp,https://api.spotify.com/v1/audio-analysis/0pDYeia7ZXB8kbCuSc5hKp,269147,4
76,05q207shONzq488RXdV0S1,Halt dein Maul,5u1eKNBYe0cZFuZTyjntoi,Y-Titty,Stricksocken Swagger (Deluxe Version 2014),2014-01-01,0.558,0.8,9,-3.776,1,0.173,0.0104,0.0,0.234,0.812,150.068,audio_features,05q207shONzq488RXdV0S1,spotify:track:05q207shONzq488RXdV0S1,https://api.spotify.com/v1/tracks/05q207shONzq488RXdV0S1,https://api.spotify.com/v1/audio-analysis/05q207shONzq488RXdV0S1,218093,4
77,16lMe3mw46b7QRqO4eIdCZ,Touch the Sky (feat. DJ Ammo),3Isy6kedDrgPYoTS1dazA9,"Sean Paul, DJ Ammo",Tomahawk Technique,2012-03-30,0.793,0.913,5,-5.324,0,0.17,0.00783,0.0761,0.246,0.681,129.99,audio_features,16lMe3mw46b7QRqO4eIdCZ,spotify:track:16lMe3mw46b7QRqO4eIdCZ,https://api.spotify.com/v1/tracks/16lMe3mw46b7QRqO4eIdCZ,https://api.spotify.com/v1/audio-analysis/16lMe3mw46b7QRqO4eIdCZ,232533,4
78,3Z0KOu0VhHD9djitsBx1BR,One Night In Ibiza (Radio Mix feat Patrick Miller),24Sxfn1uAoJmuR9N72drt9,"Mike Candys, Evelyn, Patrick Miller",On Night in Ibiza,2011-10-01,0.711,0.916,2,-4.493,1,0.0638,0.012,9.79e-06,0.154,0.454,127.006,audio_features,3Z0KOu0VhHD9djitsBx1BR,spotify:track:3Z0KOu0VhHD9djitsBx1BR,https://api.spotify.com/v1/tracks/3Z0KOu0VhHD9djitsBx1BR,https://api.spotify.com/v1/audio-analysis/3Z0KOu0VhHD9djitsBx1BR,169355,4
79,50kj6mfIMyySqjssvapXn3,Not All About The Money (feat. Timbaland & Grooya) - Radio Edit,3oLccEy7y6zTe1gCFHxuWr,"Timati, La La Land, Timbaland, Grooya",Not All About The Money (feat. Timbaland & Grooya) - EP,2012-07-30,0.725,0.921,1,-5.498,0,0.0633,0.139,0.0,0.277,0.92,131.608,audio_features,50kj6mfIMyySqjssvapXn3,spotify:track:50kj6mfIMyySqjssvapXn3,https://api.spotify.com/v1/tracks/50kj6mfIMyySqjssvapXn3,https://api.spotify.com/v1/audio-analysis/50kj6mfIMyySqjssvapXn3,190494,4
80,0BUI6QztiVlo6GK32zYW5K,Brand New Day - Radio Mix,3Cc9sGpus4Sxvg2yL2y6Az,Mike Candys feat. Evelyn & Carlprit,Brand New Day,2013-03-15,0.646,0.892,6,-2.681,0,0.0695,0.0362,0.0,0.176,0.513,127.962,audio_features,0BUI6QztiVlo6GK32zYW5K,spotify:track:0BUI6QztiVlo6GK32zYW5K,https://api.spotify.com/v1/tracks/0BUI6QztiVlo6GK32zYW5K,https://api.spotify.com/v1/audio-analysis/0BUI6QztiVlo6GK32zYW5K,167143,4
81,73htmdTpGdBPAhHdpEblRU,House Party - Radio Edit,6yTYR09WCvsgdnurDW4WQo,"DJ Antoine, Mad Mark, B-Case, U-Jean",House Party,2014-02-03,0.699,0.915,10,-3.382,0,0.0565,0.0704,0.0,0.169,0.775,127.968,audio_features,73htmdTpGdBPAhHdpEblRU,spotify:track:73htmdTpGdBPAhHdpEblRU,https://api.spotify.com/v1/tracks/73htmdTpGdBPAhHdpEblRU,https://api.spotify.com/v1/audio-analysis/73htmdTpGdBPAhHdpEblRU,206787,4
82,5iZVTYv8j4nyaNwlzf0T7H,V.I.P. (feat. The Product G&B),6VjbeCqoayiHYnefrisskv,"Kay One, The Product G&B",Rich Kidz (Gold Edition),2015-05-08,0.888,0.667,0,-6.374,1,0.124,0.0569,0.0,0.119,0.745,110.042,audio_features,5iZVTYv8j4nyaNwlzf0T7H,spotify:track:5iZVTYv8j4nyaNwlzf0T7H,https://api.spotify.com/v1/tracks/5iZVTYv8j4nyaNwlzf0T7H,https://api.spotify.com/v1/audio-analysis/5iZVTYv8j4nyaNwlzf0T7H,264284,4
83,6ZqZKF6iyaVOFwjk5ILoyq,Hey Hey Hey (Pop Another Bottle) (feat. Swift K.I.D & Dev),0vJoEI5D8lDubfb9wwNjm4,"Laurent Wery, Swift K.I.D., Dev",Hey Hey Hey [Pop Another Bottle] (feat. Swift K.I.D. & Dev),2012-03-30,0.843,0.834,5,-5.427,0,0.119,0.0624,0.0,0.897,0.969,128.025,audio_features,6ZqZKF6iyaVOFwjk5ILoyq,spotify:track:6ZqZKF6iyaVOFwjk5ILoyq,https://api.spotify.com/v1/tracks/6ZqZKF6iyaVOFwjk5ILoyq,https://api.spotify.com/v1/audio-analysis/6ZqZKF6iyaVOFwjk5ILoyq,185649,4
84,4cdibe2Gw6OipksnOAZyQF,Living in Stereo - Video Edit,0Ol3Jol2T3lZZVLNNzWPhj,R.I.O.,Living in Stereo,2013-06-07,0.697,0.869,0,-5.155,0,0.162,0.13,0.0,0.306,0.709,127.915,audio_features,4cdibe2Gw6OipksnOAZyQF,spotify:track:4cdibe2Gw6OipksnOAZyQF,https://api.spotify.com/v1/tracks/4cdibe2Gw6OipksnOAZyQF,https://api.spotify.com/v1/audio-analysis/4cdibe2Gw6OipksnOAZyQF,190485,4
85,21nFIDqoD1L7ELsprVSzOR,Rack City,5LHRHt1k9lMyONurDHEdrp,Tyga,Careless World: Rise Of The Last King,2012-01-01,0.929,0.339,1,-10.881,1,0.371,0.0373,1.96e-05,0.187,0.273,98.986,audio_features,21nFIDqoD1L7ELsprVSzOR,spotify:track:21nFIDqoD1L7ELsprVSzOR,https://api.spotify.com/v1/tracks/21nFIDqoD1L7ELsprVSzOR,https://api.spotify.com/v1/audio-analysis/21nFIDqoD1L7ELsprVSzOR,203200,4
86,62pIfDe2RdhUfYmRWdo9ZJ,Tacatà - Radio Edit,44Qx9J57sKKNFIASxM4dWh,Tacabro,Tacata',2012-04-09,0.812,0.857,4,-6.034,1,0.103,0.0083,0.0,0.354,0.651,126.951,audio_features,62pIfDe2RdhUfYmRWdo9ZJ,spotify:track:62pIfDe2RdhUfYmRWdo9ZJ,https://api.spotify.com/v1/tracks/62pIfDe2RdhUfYmRWdo9ZJ,https://api.spotify.com/v1/audio-analysis/62pIfDe2RdhUfYmRWdo9ZJ,210000,4
87,1UjgPHpST8aSMvZrMWAH3r,The Riddle Anthem - Radio Edit,64yON9pK0j392YkionGKAF,"Jack Holiday, Mike Candys",The Riddle Anthem,2013-03-25,0.653,0.789,6,-5.026,0,0.0312,0.0137,3.09e-05,0.374,0.593,127.013,audio_features,1UjgPHpST8aSMvZrMWAH3r,spotify:track:1UjgPHpST8aSMvZrMWAH3r,https://api.spotify.com/v1/tracks/1UjgPHpST8aSMvZrMWAH3r,https://api.spotify.com/v1/audio-analysis/1UjgPHpST8aSMvZrMWAH3r,171533,4
88,0q1KvQDZEN2JmmmYWXOhtM,Don't Stop the Dancing - Video Edit,2zgkC2iqDlq3FcI2B7ChnD,"Manian, Carlprit",Dance Chart (Autumn 2013),2013-09-16,0.624,0.951,4,-4.374,1,0.181,0.0199,0.0,0.17,0.595,127.938,audio_features,0q1KvQDZEN2JmmmYWXOhtM,spotify:track:0q1KvQDZEN2JmmmYWXOhtM,https://api.spotify.com/v1/tracks/0q1KvQDZEN2JmmmYWXOhtM,https://api.spotify.com/v1/audio-analysis/0q1KvQDZEN2JmmmYWXOhtM,184613,4
89,7ggU8237ZuzJxy4aVBGnmG,Meet Me in Paris - Radio Edit,6yTYR09WCvsgdnurDW4WQo,"DJ Antoine, Mad Mark",Sky Is the Limit,2014-02-17,0.729,0.732,10,-4.303,1,0.0517,0.0106,0.0,0.0951,0.547,127.914,audio_features,7ggU8237ZuzJxy4aVBGnmG,spotify:track:7ggU8237ZuzJxy4aVBGnmG,https://api.spotify.com/v1/tracks/7ggU8237ZuzJxy4aVBGnmG,https://api.spotify.com/v1/audio-analysis/7ggU8237ZuzJxy4aVBGnmG,200920,4
90,3O6xjfDP08rqcfqMD7lnEg,Disco Pogo - Atzen Musik Mix,29y4Dz5Zhc1TQ3NSzxsqsn,"Die Atzen Frauenarzt, Manny Marc",Disco Pogo,2010-06-07,0.654,0.771,11,-4.844,0,0.0928,0.00898,0.0,0.0966,0.286,131.876,audio_features,3O6xjfDP08rqcfqMD7lnEg,spotify:track:3O6xjfDP08rqcfqMD7lnEg,https://api.spotify.com/v1/tracks/3O6xjfDP08rqcfqMD7lnEg,https://api.spotify.com/v1/audio-analysis/3O6xjfDP08rqcfqMD7lnEg,204115,4
91,0aBKFfdyOD1Ttvgv0cfjjJ,More - RedOne Jimmy Joker Remix,23zg3TcAtWQy7J6upgbUnj,USHER,More,2010-11-22,0.551,0.893,7,-2.628,1,0.0543,0.00166,0.0,0.348,0.794,125.083,audio_features,0aBKFfdyOD1Ttvgv0cfjjJ,spotify:track:0aBKFfdyOD1Ttvgv0cfjjJ,https://api.spotify.com/v1/tracks/0aBKFfdyOD1Ttvgv0cfjjJ,https://api.spotify.com/v1/audio-analysis/0aBKFfdyOD1Ttvgv0cfjjJ,219987,4
92,4CPygBmg8tShp6vHxf9ntz,Turn This Club Around (feat. U-Jean) - Video Edit,0Ol3Jol2T3lZZVLNNzWPhj,"R.I.O., U-Jean",Turn This Club Around,2011-12-02,0.61,0.843,0,-4.894,1,0.0296,0.000118,0.000392,0.373,0.916,127.981,audio_features,4CPygBmg8tShp6vHxf9ntz,spotify:track:4CPygBmg8tShp6vHxf9ntz,https://api.spotify.com/v1/tracks/4CPygBmg8tShp6vHxf9ntz,https://api.spotify.com/v1/audio-analysis/4CPygBmg8tShp6vHxf9ntz,201459,4
93,2ta32gI6EPiCgnrOXnslOm,Morgens immer müde - Single Version,6adqlX5PUDStRu3XYBG9wC,Laing,Morgens immer müde,2012-01-01,0.93,0.584,6,-8.688,1,0.0443,0.0197,0.00227,0.102,0.923,130.024,audio_features,2ta32gI6EPiCgnrOXnslOm,spotify:track:2ta32gI6EPiCgnrOXnslOm,https://api.spotify.com/v1/tracks/2ta32gI6EPiCgnrOXnslOm,https://api.spotify.com/v1/audio-analysis/2ta32gI6EPiCgnrOXnslOm,203240,4
94,3TD21S7DgPAsQFsdAOE8zP,Higher Ground - Flamemakers Radio Edit,3JxNeLgMuJI0DEmDt9dLzc,"Remady, Manu-L, FlameMakers",The Original 2K13 Edition,2012-04-05,0.573,0.817,2,-5.51,1,0.0534,0.0199,0.0,0.69,0.503,128.023,audio_features,3TD21S7DgPAsQFsdAOE8zP,spotify:track:3TD21S7DgPAsQFsdAOE8zP,https://api.spotify.com/v1/tracks/3TD21S7DgPAsQFsdAOE8zP,https://api.spotify.com/v1/audio-analysis/3TD21S7DgPAsQFsdAOE8zP,178321,4
95,2UT8Re2t44hoUYCKJcOdqn,My Party (Radio Version),64tnAMgE8bc2zTMBcBsLdx,"DJane HouseKat, Axel Konrad, Rameez",My Party,2012-04-27,0.734,0.773,5,-5.782,0,0.24,0.0209,0.0016,0.878,0.573,128.029,audio_features,2UT8Re2t44hoUYCKJcOdqn,spotify:track:2UT8Re2t44hoUYCKJcOdqn,https://api.spotify.com/v1/tracks/2UT8Re2t44hoUYCKJcOdqn,https://api.spotify.com/v1/audio-analysis/2UT8Re2t44hoUYCKJcOdqn,180000,4
96,7g9UjIFjs7KihId4XgIWQI,Ebony Eyes (feat. A-Class & Sean Paul) - Original Edit,6mUjbb9eMEXtOS9oSPwYjg,"Rico Bernasconi, Tuklan, A*Class, Sean Paul",Ebony Eyes (feat. A-Class & Sean Paul),2015-07-10,0.693,0.921,1,-3.457,0,0.191,0.136,0.0,0.591,0.651,122.134,audio_features,7g9UjIFjs7KihId4XgIWQI,spotify:track:7g9UjIFjs7KihId4XgIWQI,https://api.spotify.com/v1/tracks/7g9UjIFjs7KihId4XgIWQI,https://api.spotify.com/v1/audio-analysis/7g9UjIFjs7KihId4XgIWQI,196617,4
97,0zQXwzM2gtGfClqBBTsKXp,Wicked Wonderland,49CE2ffZ6Z3zeYSDauSKck,Tungevaag,Wicked Wonderland,2014-07-01,0.699,0.812,6,-5.772,0,0.135,0.00461,0.0161,0.397,0.749,127.916,audio_features,0zQXwzM2gtGfClqBBTsKXp,spotify:track:0zQXwzM2gtGfClqBBTsKXp,https://api.spotify.com/v1/tracks/0zQXwzM2gtGfClqBBTsKXp,https://api.spotify.com/v1/audio-analysis/0zQXwzM2gtGfClqBBTsKXp,217270,4
98,3V3BtIfN5FwhnnaV5a6xAu,Freed From Desire - Radio Edit,0dntlyBuGEEeteZIycDkrz,Fun[k]House,Freed From Desire,2013-07-22,0.672,0.899,0,-4.197,1,0.0473,0.00321,1.96e-05,0.34,0.488,127.967,audio_features,3V3BtIfN5FwhnnaV5a6xAu,spotify:track:3V3BtIfN5FwhnnaV5a6xAu,https://api.spotify.com/v1/tracks/3V3BtIfN5FwhnnaV5a6xAu,https://api.spotify.com/v1/audio-analysis/3V3BtIfN5FwhnnaV5a6xAu,183089,4
99,0dZ5AOJd3E9SUrPeKYeMbK,Boom (feat. Carlprit) - Video Edit,5nkYRuiIHg2xXHFC8bfosJ,"ItaloBrothers, Carlprit",Boom (feat. Carlprit),2012-12-21,0.557,0.77,11,-7.084,0,0.0397,0.0262,4.08e-06,0.119,0.342,149.964,audio_features,0dZ5AOJd3E9SUrPeKYeMbK,spotify:track:0dZ5AOJd3E9SUrPeKYeMbK,https://api.spotify.com/v1/tracks/0dZ5AOJd3E9SUrPeKYeMbK,https://api.spotify.com/v1/audio-analysis/0dZ5AOJd3E9SUrPeKYeMbK,191170,4
